transaction_date,day_of_week,city,lat,long,transaction_type,description,detailed_notes,category,subcategory,amount_USD,amount_ARS,ARS/USD,Questions
7/19/24,Friday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUCURSAL 24,,Groceries,,16.04,19903.66,1240.88,
7/19/24,Friday,Buenos Aires,-34.6037,-58.3816,cash,produce,,Groceries,,3.39,4550.00,,exclude from mep calc
7/20/24,Saturday,Buenos Aires,-34.6037,-58.3816,credit,WWW CLARO.COM 7834,,Misc,,3.63,,,exclude from mep calc
7/20/24,Saturday,Buenos Aires,-34.6037,-58.3816,credit,LA PANIGLIA 8419,,Snacks,Coffee,10.80,13400.00,1240.74,
7/20/24,Saturday,Buenos Aires,-34.6037,-58.3816,credit,DLO*RAPPI 7523,,Entertainment,alcohol,19.94,24756.16,1241.53,
7/20/24,Saturday,Buenos Aires,-34.6037,-58.3816,cash,bakery,,Groceries,,5.22,7000.00,,exclude from mep calc
7/20/24,Saturday,Buenos Aires,-34.6037,-58.3816,cash,pizza stuff,,Groceries,,5.87,7880.00,,exclude from mep calc
7/21/24,Sunday,Buenos Aires,-34.6037,-58.3816,credit,TIENDAS ELTEN 3161,,Entertainment,alcohol,3.79,4700.00,1240.11,
7/21/24,Sunday,Buenos Aires,-34.6037,-58.3816,credit,RAPANUI,,Snacks,ice cream,3.95,4900.00,1240.51,
7/21/24,Sunday,Buenos Aires,-34.6037,-58.3816,credit,Market Palermo (Soler4415,asado stuff,Groceries,,20.45,25387.17,1241.43,
7/22/24,Monday,Buenos Aires,-34.6037,-58.3816,credit,DLO*RAPPI 7523,bagels,Dining,,19.23,23875.50,1241.58,
7/23/24,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,LA PANIGLIA 8419,,Snacks,Coffee,9.46,11800.00,1247.36,
7/23/24,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,Market Palermo (Soler4415,,Groceries,,27.42,34283.90,1250.32,
7/23/24,Tuesday,Buenos Aires,-34.6037,-58.3816,cash,produce,,Groceries,,2.25,3020.00,,exclude from mep calc
7/24/24,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,DLO*RAPPI 0561,,Entertainment,alcohol,16.59,,,exclude from mep calc
7/24/24,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,MERPAGO*UBUCAFE,,Snacks,Coffee,7.12,8900.00,1250.00,
7/24/24,Wednesday,Buenos Aires,-34.6037,-58.3816,cash,bread,,Groceries,,0.97,1300.00,,exclude from mep calc
7/24/24,Wednesday,Buenos Aires,-34.6037,-58.3816,cash,izzy habits,,Entertainment,,18.73,25000.00,,exclude from mep calc
7/25/24,Thursday,Buenos Aires,-34.6037,-58.3816,credit,VALENCE 4638,,Snacks,ice cream,3.61,4500.00,1246.54,
7/25/24,Thursday,Buenos Aires,-34.6037,-58.3816,credit,HAVANNA ATENEO 1137,bday dinner,Dining,,30.06,37500.00,1247.50,
7/25/24,Thursday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUCURSAL 24,bday supplies,Entertainment,alcohol,29.21,36865.96,1262.10,
7/25/24,Thursday,Buenos Aires,-34.6037,-58.3816,credit,PAIN ET VIN 0301,bday wine,Entertainment,alcohol,85.56,108000.00,1262.27,
7/25/24,Thursday,Buenos Aires,-34.6037,-58.3816,cash,bread place,,Groceries,,6.74,9000.00,,exclude from mep calc
7/25/24,Thursday,Buenos Aires,-34.6037,-58.3816,cash,tip at wine tastinf,,Entertainment,alcohol,8.24,11000.00,,exclude from mep calc
7/25/24,Thursday,Buenos Aires,-34.6037,-58.3816,cash,pizza tip,,Groceries,,2.62,3500.00,,exclude from mep calc
7/25/24,Thursday,Buenos Aires,-34.6037,-58.3816,cash,izzy purple lighter,,Entertainment,,0.37,500.00,,exclude from mep calc
7/25/24,Thursday,Buenos Aires,-34.6037,-58.3816,cash,groceries,,Groceries,,7.19,9600.00,,exclude from mep calc
7/26/24,Friday,Buenos Aires,-34.6037,-58.3816,credit,Market Palermo (Soler4415,,Groceries,,8.09,9977.12,1233.27,
7/26/24,Friday,Buenos Aires,-34.6037,-58.3816,credit,DLO*RAPPI 0561,,Groceries,,12.68,15638.04,1233.28,
7/27/24,Saturday,Buenos Aires,-34.6037,-58.3816,credit,AMORES TINTOS 0591,,Entertainment,alcohol,13.22,16300.00,1232.98,
7/27/24,Saturday,Buenos Aires,-34.6037,-58.3816,credit,NOLA 1914,souvenir,Misc,,9.73,12000.00,1233.30,
7/27/24,Saturday,Buenos Aires,-34.6037,-58.3816,credit,LA PANIGLIA 8419,,Snacks,Coffee,6.81,8400.00,1233.48,
7/27/24,Saturday,Buenos Aires,-34.6037,-58.3816,credit,FARMACITY HONDURAS 4568,,Health,,11.75,14494.20,1233.55,
7/27/24,Saturday,Buenos Aires,-34.6037,-58.3816,credit,NOLA 1914,,Dining,,16.94,20900.00,1233.77,
7/27/24,Saturday,Buenos Aires,-34.6037,-58.3816,cash,tup wine place,,Entertainment,alcohol,1.50,2000.00,,exclude from mep calc
7/27/24,Saturday,Buenos Aires,-34.6037,-58.3816,cash,papas para la sopa,,Groceries,,2.70,3600.00,,exclude from mep calc
7/27/24,Saturday,Buenos Aires,-34.6037,-58.3816,cash,groceries,,Groceries,,7.33,9790.00,,exclude from mep calc
7/28/24,Sunday,Buenos Aires,-34.6037,-58.3816,credit,PADRE 9332,,Dining,,38.43,,,exclude from mep calc
7/28/24,Sunday,Buenos Aires,-34.6037,-58.3816,credit,LA CHOPPERIA PIZZA 5439,,Entertainment,alcohol,12.65,,,exclude from mep calc
7/28/24,Sunday,Buenos Aires,-34.6037,-58.3816,credit,WWW.CCKONEX.ORG 1635,la bomba,Entertainment,excursion,14.54,,,exclude from mep calc
7/28/24,Sunday,Buenos Aires,-34.6037,-58.3816,credit,PAYU*AR*UBER 9429,,Transportation,,8.00,9862.00,1232.75,
7/28/24,Sunday,Buenos Aires,-34.6037,-58.3816,credit,PAYU*AR*UBER 9429,,Transportation,,8.13,10025.00,1233.09,
7/28/24,Sunday,Buenos Aires,-34.6037,-58.3816,credit,SAN TELMO FOODIES 7860,,Entertainment,alcohol,9.08,11200.00,1233.48,
7/28/24,Sunday,Buenos Aires,-34.6037,-58.3816,credit,DLO*RAPPI 0561,pizza place,Dining,,25.74,31750.50,1233.51,
7/28/24,Sunday,Buenos Aires,-34.6037,-58.3816,cash,izzy alc,,Entertainment,alcohol,6.74,9000.00,,exclude from mep calc
7/28/24,Sunday,Buenos Aires,-34.6037,-58.3816,cash,tip at restaurant,,Dining,,3.75,5000.00,,exclude from mep calc
7/28/24,Sunday,Buenos Aires,-34.6037,-58.3816,cash,souvenirs,,Misc,,5.99,8000.00,,exclude from mep calc
7/29/24,Monday,Buenos Aires,-34.6037,-58.3816,credit,PAYU*AR*UBER 9429,,Transportation,,2.51,3055.00,1217.13,
7/29/24,Monday,Buenos Aires,-34.6037,-58.3816,credit,MERPAGO*CCKONEX,la bomba,Entertainment,alcohol,6.90,8400.00,1217.39,
7/29/24,Monday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUCURSAL 56,,Groceries,,44.87,55348.36,1233.53,
7/29/24,Monday,Buenos Aires,-34.6037,-58.3816,credit,LA PANIGLIA 8419,,Snacks,Coffee,6.16,7600.00,1233.77,
7/30/24,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,DIRECCION NACIONAL DE6761,overstay fee,Misc,,32.83,,,exclude from mep calc
7/30/24,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,DIRECCION NACIONAL DE6761,overstay fee,Misc,,32.83,,,exclude from mep calc
7/30/24,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,VICTORIA BROWN 5101,,Entertainment,alcohol,28.00,33500.00,1196.43,
7/30/24,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,PAYU*AR*UBER 9429,,Transportation,,3.25,3956.00,1217.23,
7/30/24,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,MERPAGO*CCKONEX,la bomba,Entertainment,alcohol,6.90,8400.00,1217.39,
7/30/24,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,BARTOLA RECOLETA 7877,,Entertainment,alcohol,17.65,21500.00,1218.13,
7/30/24,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,RAPPI ARG S.A.S.,,Snacks,,23.89,29103.43,1218.23,
7/30/24,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,PAYU*AR*UBER 9429,,Transportation,,4.83,5890.00,1219.46,
7/30/24,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,ENTRADASBA 1234,,Snacks,,23.51,29103.43,1237.92,
7/30/24,Tuesday,Buenos Aires,-34.6037,-58.3816,cash,taxi,,Transportation,,5.24,7000.00,,exclude from mep calc
7/30/24,Tuesday,Buenos Aires,-34.6037,-58.3816,cash,food tip,,Dining,,1.50,2000.00,,exclude from mep calc
7/30/24,Tuesday,Buenos Aires,-34.6037,-58.3816,cash,cemetary tour,,Excursion,,19.48,26000.00,,exclude from mep calc
7/30/24,Tuesday,Buenos Aires,-34.6037,-58.3816,cash,alc tip,,Entertainment,,2.25,3000.00,,exclude from mep calc
7/31/24,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,2006 SA,,Entertainment,alcohol,5.09,,,exclude from mep calc
7/31/24,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,PADRE 9332,,Snacks,Coffee,7.77,,,exclude from mep calc
7/31/24,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,BRUKBAR 8256,,Entertainment,alcohol,14.21,17000.00,1196.34,
7/31/24,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,RAPPI ARG S.A.S.,,Entertainment,alcohol,12.18,14572.52,1196.43,
7/31/24,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,PAYU*AR*UBER 9429,,Transportation,,20.93,25046.00,1196.66,
7/31/24,Wednesday,Buenos Aires,-34.6037,-58.3816,cash,last bakery,,Groceries,,7.49,10000.00,,exclude from mep calc
